Layer	File	Thickness	Pause	Material	Speed	Intensity
4551	CompositeTensile74551.png	5	0.500	1	5.00	50
4552	CompositeTensile74552.png	5	0.500	1	5.00	50
4553	CompositeTensile74553.png	5	0.500	1	5.00	50
4554	CompositeTensile74554.png	5	0.500	1	5.00	50
4555	CompositeTensile74555.png	5	0.500	1	5.00	50
4556	CompositeTensile74556.png	5	0.500	1	5.00	50
4557	CompositeTensile74557.png	5	0.500	1	5.00	50
4558	CompositeTensile74558.png	5	0.500	1	5.00	50
4559	CompositeTensile74559.png	5	0.500	1	5.00	50
4560	CompositeTensile74560.png	5	0.500	1	5.00	50
4561	CompositeTensile74561.png	5	0.500	1	5.00	50
4562	CompositeTensile74562.png	5	0.500	1	5.00	50
4563	CompositeTensile74563.png	5	0.500	1	5.00	50
4564	CompositeTensile74564.png	5	0.500	1	5.00	50
4565	CompositeTensile74565.png	5	0.500	1	5.00	50
4566	CompositeTensile74566.png	5	0.500	1	5.00	50
4567	CompositeTensile74567.png	5	0.500	1	5.00	50
4568	CompositeTensile74568.png	5	0.500	1	5.00	50
4569	CompositeTensile74569.png	5	0.500	1	5.00	50
4570	CompositeTensile74570.png	5	0.500	1	5.00	50
4571	CompositeTensile74571.png	5	0.500	1	5.00	50
4572	CompositeTensile74572.png	5	0.500	1	5.00	50
4573	CompositeTensile74573.png	5	0.500	1	5.00	50
4574	CompositeTensile74574.png	5	0.500	1	5.00	50
4575	CompositeTensile74575.png	5	0.500	1	5.00	50
4576	CompositeTensile74576.png	5	0.500	1	5.00	50
4577	CompositeTensile74577.png	5	0.500	1	5.00	50
4578	CompositeTensile74578.png	5	0.500	1	5.00	50
4579	CompositeTensile74579.png	5	0.500	1	5.00	50
4580	CompositeTensile74580.png	5	0.500	1	5.00	50
4581	CompositeTensile74581.png	5	0.500	1	5.00	50
4582	CompositeTensile74582.png	5	0.500	1	5.00	50
4583	CompositeTensile74583.png	5	0.500	1	5.00	50
4584	CompositeTensile74584.png	5	0.500	1	5.00	50
4585	CompositeTensile74585.png	5	0.500	1	5.00	50
4586	CompositeTensile74586.png	5	0.500	1	5.00	50
4587	CompositeTensile74587.png	5	0.500	1	5.00	50
4588	CompositeTensile74588.png	5	0.500	1	5.00	50
4589	CompositeTensile74589.png	5	0.500	1	5.00	50
4590	CompositeTensile74590.png	5	0.500	1	5.00	50
4591	CompositeTensile74591.png	5	0.500	1	5.00	50
4592	CompositeTensile74592.png	5	0.500	1	5.00	50
4593	CompositeTensile74593.png	5	0.500	1	5.00	50
4594	CompositeTensile74594.png	5	0.500	1	5.00	50
4595	CompositeTensile74595.png	5	0.500	1	5.00	50
4596	CompositeTensile74596.png	5	0.500	1	5.00	50
4597	CompositeTensile74597.png	5	0.500	1	5.00	50
4598	CompositeTensile74598.png	5	0.500	1	5.00	50
4599	CompositeTensile74599.png	5	0.500	1	5.00	50
4600	CompositeTensile74600.png	5	0.500	1	5.00	50
4601	CompositeTensile74601.png	5	0.500	1	5.00	50
4602	CompositeTensile74602.png	5	0.500	1	5.00	50
4603	CompositeTensile74603.png	5	0.500	1	5.00	50
4604	CompositeTensile74604.png	5	0.500	1	5.00	50
4605	CompositeTensile74605.png	5	0.500	1	5.00	50
4606	CompositeTensile74606.png	5	0.500	1	5.00	50
4607	CompositeTensile74607.png	5	0.500	1	5.00	50
4608	CompositeTensile74608.png	5	0.500	1	5.00	50
4609	CompositeTensile74609.png	5	0.500	1	5.00	50
4610	CompositeTensile74610.png	5	0.500	1	5.00	50
4611	CompositeTensile74611.png	5	0.500	1	5.00	50
4612	CompositeTensile74612.png	5	0.500	1	5.00	50
4613	CompositeTensile74613.png	5	0.500	1	5.00	50
4614	CompositeTensile74614.png	5	0.500	1	5.00	50
4615	CompositeTensile74615.png	5	0.500	1	5.00	50
4616	CompositeTensile74616.png	5	0.500	1	5.00	50
4617	CompositeTensile74617.png	5	0.500	1	5.00	50
4618	CompositeTensile74618.png	5	0.500	1	5.00	50
4619	CompositeTensile74619.png	5	0.500	1	5.00	50
4620	CompositeTensile74620.png	5	0.500	1	5.00	50
4621	CompositeTensile74621.png	5	0.500	1	5.00	50
4622	CompositeTensile74622.png	5	0.500	1	5.00	50
4623	CompositeTensile74623.png	5	0.500	1	5.00	50
4624	CompositeTensile74624.png	5	0.500	1	5.00	50
4625	CompositeTensile74625.png	5	0.500	1	5.00	50
4626	CompositeTensile74626.png	5	0.500	1	5.00	50
4627	CompositeTensile74627.png	5	0.500	1	5.00	50
4628	CompositeTensile74628.png	5	0.500	1	5.00	50
4629	CompositeTensile74629.png	5	0.500	1	5.00	50
4630	CompositeTensile74630.png	5	0.500	1	5.00	50
4631	CompositeTensile74631.png	5	0.500	1	5.00	50
4632	CompositeTensile74632.png	5	0.500	1	5.00	50
4633	CompositeTensile74633.png	5	0.500	1	5.00	50
4634	CompositeTensile74634.png	5	0.500	1	5.00	50
4635	CompositeTensile74635.png	5	0.500	1	5.00	50
4636	CompositeTensile74636.png	5	0.500	1	5.00	50
4637	CompositeTensile74637.png	5	0.500	1	5.00	50
4638	CompositeTensile74638.png	5	0.500	1	5.00	50
4639	CompositeTensile74639.png	5	0.500	1	5.00	50
4640	CompositeTensile74640.png	5	0.500	1	5.00	50
4641	CompositeTensile74641.png	5	0.500	1	5.00	50
4642	CompositeTensile74642.png	5	0.500	1	5.00	50
4643	CompositeTensile74643.png	5	0.500	1	5.00	50
4644	CompositeTensile74644.png	5	0.500	1	5.00	50
4645	CompositeTensile74645.png	5	0.500	1	5.00	50
4646	CompositeTensile74646.png	5	0.500	1	5.00	50
4647	CompositeTensile74647.png	5	0.500	1	5.00	50
4648	CompositeTensile74648.png	5	0.500	1	5.00	50
4649	CompositeTensile74649.png	5	0.500	1	5.00	50
4650	CompositeTensile74650.png	5	0.500	1	5.00	50
4651	CompositeTensile74651.png	5	0.500	1	5.00	50
4652	CompositeTensile74652.png	5	0.500	1	5.00	50
4653	CompositeTensile74653.png	5	0.500	1	5.00	50
4654	CompositeTensile74654.png	5	0.500	1	5.00	50
4655	CompositeTensile74655.png	5	0.500	1	5.00	50
4656	CompositeTensile74656.png	5	0.500	1	5.00	50
4657	CompositeTensile74657.png	5	0.500	1	5.00	50
4658	CompositeTensile74658.png	5	0.500	1	5.00	50
4659	CompositeTensile74659.png	5	0.500	1	5.00	50
4660	CompositeTensile74660.png	5	0.500	1	5.00	50
4661	CompositeTensile74661.png	5	0.500	1	5.00	50
4662	CompositeTensile74662.png	5	0.500	1	5.00	50
4663	CompositeTensile74663.png	5	0.500	1	5.00	50
4664	CompositeTensile74664.png	5	0.500	1	5.00	50
4665	CompositeTensile74665.png	5	0.500	1	5.00	50
4666	CompositeTensile74666.png	5	0.500	1	5.00	50
4667	CompositeTensile74667.png	5	0.500	1	5.00	50
4668	CompositeTensile74668.png	5	0.500	1	5.00	50
4669	CompositeTensile74669.png	5	0.500	1	5.00	50
4670	CompositeTensile74670.png	5	0.500	1	5.00	50
4671	CompositeTensile74671.png	5	0.500	1	5.00	50
4672	CompositeTensile74672.png	5	0.500	1	5.00	50
4673	CompositeTensile74673.png	5	0.500	1	5.00	50
4674	CompositeTensile74674.png	5	0.500	1	5.00	50
4675	CompositeTensile74675.png	5	0.500	1	5.00	50
4676	CompositeTensile74676.png	5	0.500	1	5.00	50
4677	CompositeTensile74677.png	5	0.500	1	5.00	50
4678	CompositeTensile74678.png	5	0.500	1	5.00	50
4679	CompositeTensile74679.png	5	0.500	1	5.00	50
4680	CompositeTensile74680.png	5	0.500	1	5.00	50
4681	CompositeTensile74681.png	5	0.500	1	5.00	50
4682	CompositeTensile74682.png	5	0.500	1	5.00	50
4683	CompositeTensile74683.png	5	0.500	1	5.00	50
4684	CompositeTensile74684.png	5	0.500	1	5.00	50
4685	CompositeTensile74685.png	5	0.500	1	5.00	50
4686	CompositeTensile74686.png	5	0.500	1	5.00	50
4687	CompositeTensile74687.png	5	0.500	1	5.00	50
4688	CompositeTensile74688.png	5	0.500	1	5.00	50
4689	CompositeTensile74689.png	5	0.500	1	5.00	50
4690	CompositeTensile74690.png	5	0.500	1	5.00	50
4691	CompositeTensile74691.png	5	0.500	1	5.00	50
4692	CompositeTensile74692.png	5	0.500	1	5.00	50
4693	CompositeTensile74693.png	5	0.500	1	5.00	50
4694	CompositeTensile74694.png	5	0.500	1	5.00	50
4695	CompositeTensile74695.png	5	0.500	1	5.00	50
4696	CompositeTensile74696.png	5	0.500	1	5.00	50
4697	CompositeTensile74697.png	5	0.500	1	5.00	50
4698	CompositeTensile74698.png	5	0.500	1	5.00	50
4699	CompositeTensile74699.png	5	0.500	1	5.00	50
4700	CompositeTensile74700.png	5	0.500	1	5.00	50
4701	CompositeTensile74701.png	5	0.500	1	5.00	50
4702	CompositeTensile74702.png	5	0.500	1	5.00	50
4703	CompositeTensile74703.png	5	0.500	1	5.00	50
4704	CompositeTensile74704.png	5	0.500	1	5.00	50
4705	CompositeTensile74705.png	5	0.500	1	5.00	50
4706	CompositeTensile74706.png	5	0.500	1	5.00	50
4707	CompositeTensile74707.png	5	0.500	1	5.00	50
4708	CompositeTensile74708.png	5	0.500	1	5.00	50
4709	CompositeTensile74709.png	5	0.500	1	5.00	50
4710	CompositeTensile74710.png	5	0.500	1	5.00	50
4711	CompositeTensile74711.png	5	0.500	1	5.00	50
4712	CompositeTensile74712.png	5	0.500	1	5.00	50
4713	CompositeTensile74713.png	5	0.500	1	5.00	50
4714	CompositeTensile74714.png	5	0.500	1	5.00	50
4715	CompositeTensile74715.png	5	0.500	1	5.00	50
4716	CompositeTensile74716.png	5	0.500	1	5.00	50
4717	CompositeTensile74717.png	5	0.500	1	5.00	50
4718	CompositeTensile74718.png	5	0.500	1	5.00	50
4719	CompositeTensile74719.png	5	0.500	1	5.00	50
4720	CompositeTensile74720.png	5	0.500	1	5.00	50
4721	CompositeTensile74721.png	5	0.500	1	5.00	50
4722	CompositeTensile74722.png	5	0.500	1	5.00	50
4723	CompositeTensile74723.png	5	0.500	1	5.00	50
4724	CompositeTensile74724.png	5	0.500	1	5.00	50
4725	CompositeTensile74725.png	5	0.500	1	5.00	50
4726	CompositeTensile74726.png	5	0.500	1	5.00	50
4727	CompositeTensile74727.png	5	0.500	1	5.00	50
4728	CompositeTensile74728.png	5	0.500	1	5.00	50
4729	CompositeTensile74729.png	5	0.500	1	5.00	50
4730	CompositeTensile74730.png	5	0.500	1	5.00	50
4731	CompositeTensile74731.png	5	0.500	1	5.00	50
4732	CompositeTensile74732.png	5	0.500	1	5.00	50
4733	CompositeTensile74733.png	5	0.500	1	5.00	50
4734	CompositeTensile74734.png	5	0.500	1	5.00	50
4735	CompositeTensile74735.png	5	0.500	1	5.00	50
4736	CompositeTensile74736.png	5	0.500	1	5.00	50
4737	CompositeTensile74737.png	5	0.500	1	5.00	50
4738	CompositeTensile74738.png	5	0.500	1	5.00	50
4739	CompositeTensile74739.png	5	0.500	1	5.00	50
4740	CompositeTensile74740.png	5	0.500	1	5.00	50
4741	CompositeTensile74741.png	5	0.500	1	5.00	50
4742	CompositeTensile74742.png	5	0.500	1	5.00	50
4743	CompositeTensile74743.png	5	0.500	1	5.00	50
4744	CompositeTensile74744.png	5	0.500	1	5.00	50
4745	CompositeTensile74745.png	5	0.500	1	5.00	50
4746	CompositeTensile74746.png	5	0.500	1	5.00	50
4747	CompositeTensile74747.png	5	0.500	1	5.00	50
4748	CompositeTensile74748.png	5	0.500	1	5.00	50
4749	CompositeTensile74749.png	5	0.500	1	5.00	50
4750	CompositeTensile74750.png	5	0.500	1	5.00	50
4751	CompositeTensile74751.png	5	0.500	1	5.00	50
4752	CompositeTensile74752.png	5	0.500	1	5.00	50
4753	CompositeTensile74753.png	5	0.500	1	5.00	50
4754	CompositeTensile74754.png	5	0.500	1	5.00	50
4755	CompositeTensile74755.png	5	0.500	1	5.00	50
4756	CompositeTensile74756.png	5	0.500	1	5.00	50
4757	CompositeTensile74757.png	5	0.500	1	5.00	50
4758	CompositeTensile74758.png	5	0.500	1	5.00	50
4759	CompositeTensile74759.png	5	0.500	1	5.00	50
4760	CompositeTensile74760.png	5	0.500	1	5.00	50
4761	CompositeTensile74761.png	5	0.500	1	5.00	50
4762	CompositeTensile74762.png	5	0.500	1	5.00	50
4763	CompositeTensile74763.png	5	0.500	1	5.00	50
4764	CompositeTensile74764.png	5	0.500	1	5.00	50
4765	CompositeTensile74765.png	5	0.500	1	5.00	50
4766	CompositeTensile74766.png	5	0.500	1	5.00	50
4767	CompositeTensile74767.png	5	0.500	1	5.00	50
4768	CompositeTensile74768.png	5	0.500	1	5.00	50
4769	CompositeTensile74769.png	5	0.500	1	5.00	50
4770	CompositeTensile74770.png	5	0.500	1	5.00	50
4771	CompositeTensile74771.png	5	0.500	1	5.00	50
4772	CompositeTensile74772.png	5	0.500	1	5.00	50
4773	CompositeTensile74773.png	5	0.500	1	5.00	50
4774	CompositeTensile74774.png	5	0.500	1	5.00	50
4775	CompositeTensile74775.png	5	0.500	1	5.00	50
4776	CompositeTensile74776.png	5	0.500	1	5.00	50
4777	CompositeTensile74777.png	5	0.500	1	5.00	50
4778	CompositeTensile74778.png	5	0.500	1	5.00	50
4779	CompositeTensile74779.png	5	0.500	1	5.00	50
4780	CompositeTensile74780.png	5	0.500	1	5.00	50
4781	CompositeTensile74781.png	5	0.500	1	5.00	50
4782	CompositeTensile74782.png	5	0.500	1	5.00	50
4783	CompositeTensile74783.png	5	0.500	1	5.00	50
4784	CompositeTensile74784.png	5	0.500	1	5.00	50
4785	CompositeTensile74785.png	5	0.500	1	5.00	50
4786	CompositeTensile74786.png	5	0.500	1	5.00	50
4787	CompositeTensile74787.png	5	0.500	1	5.00	50
4788	CompositeTensile74788.png	5	0.500	1	5.00	50
4789	CompositeTensile74789.png	5	0.500	1	5.00	50
4790	CompositeTensile74790.png	5	0.500	1	5.00	50
4791	CompositeTensile74791.png	5	0.500	1	5.00	50
4792	CompositeTensile74792.png	5	0.500	1	5.00	50
4793	CompositeTensile74793.png	5	0.500	1	5.00	50
4794	CompositeTensile74794.png	5	0.500	1	5.00	50
4795	CompositeTensile74795.png	5	0.500	1	5.00	50
4796	CompositeTensile74796.png	5	0.500	1	5.00	50
4797	CompositeTensile74797.png	5	0.500	1	5.00	50
4798	CompositeTensile74798.png	5	0.500	1	5.00	50
4799	CompositeTensile74799.png	5	0.500	1	5.00	50
4800	CompositeTensile74800.png	5	0.500	1	5.00	50
4801	CompositeTensile74801.png	5	0.500	1	5.00	50
4802	CompositeTensile74802.png	5	0.500	1	5.00	50
4803	CompositeTensile74803.png	5	0.500	1	5.00	50
4804	CompositeTensile74804.png	5	0.500	1	5.00	50
4805	CompositeTensile74805.png	5	0.500	1	5.00	50
4806	CompositeTensile74806.png	5	0.500	1	5.00	50
4807	CompositeTensile74807.png	5	0.500	1	5.00	50
4808	CompositeTensile74808.png	5	0.500	1	5.00	50
4809	CompositeTensile74809.png	5	0.500	1	5.00	50
4810	CompositeTensile74810.png	5	0.500	1	5.00	50
4811	CompositeTensile74811.png	5	0.500	1	5.00	50
4812	CompositeTensile74812.png	5	0.500	1	5.00	50
4813	CompositeTensile74813.png	5	0.500	1	5.00	50
4814	CompositeTensile74814.png	5	0.500	1	5.00	50
4815	CompositeTensile74815.png	5	0.500	1	5.00	50
4816	CompositeTensile74816.png	5	0.500	1	5.00	50
4817	CompositeTensile74817.png	5	0.500	1	5.00	50
4818	CompositeTensile74818.png	5	0.500	1	5.00	50
4819	CompositeTensile74819.png	5	0.500	1	5.00	50
4820	CompositeTensile74820.png	5	0.500	1	5.00	50
4821	CompositeTensile74821.png	5	0.500	1	5.00	50
4822	CompositeTensile74822.png	5	0.500	1	5.00	50
4823	CompositeTensile74823.png	5	0.500	1	5.00	50
4824	CompositeTensile74824.png	5	0.500	1	5.00	50
4825	CompositeTensile74825.png	5	0.500	1	5.00	50
4826	CompositeTensile74826.png	5	0.500	1	5.00	50
4827	CompositeTensile74827.png	5	0.500	1	5.00	50
4828	CompositeTensile74828.png	5	0.500	1	5.00	50
4829	CompositeTensile74829.png	5	0.500	1	5.00	50
4830	CompositeTensile74830.png	5	0.500	1	5.00	50
4831	CompositeTensile74831.png	5	0.500	1	5.00	50
4832	CompositeTensile74832.png	5	0.500	1	5.00	50
4833	CompositeTensile74833.png	5	0.500	1	5.00	50
4834	CompositeTensile74834.png	5	0.500	1	5.00	50
4835	CompositeTensile74835.png	5	0.500	1	5.00	50
4836	CompositeTensile74836.png	5	0.500	1	5.00	50
4837	CompositeTensile74837.png	5	0.500	1	5.00	50
4838	CompositeTensile74838.png	5	0.500	1	5.00	50
4839	CompositeTensile74839.png	5	0.500	1	5.00	50
4840	CompositeTensile74840.png	5	0.500	1	5.00	50
4841	CompositeTensile74841.png	5	0.500	1	5.00	50
4842	CompositeTensile74842.png	5	0.500	1	5.00	50
4843	CompositeTensile74843.png	5	0.500	1	5.00	50
4844	CompositeTensile74844.png	5	0.500	1	5.00	50
4845	CompositeTensile74845.png	5	0.500	1	5.00	50
4846	CompositeTensile74846.png	5	0.500	1	5.00	50
4847	CompositeTensile74847.png	5	0.500	1	5.00	50
4848	CompositeTensile74848.png	5	0.500	1	5.00	50
4849	CompositeTensile74849.png	5	0.500	1	5.00	50
4850	CompositeTensile74850.png	5	0.500	1	5.00	50
4851	CompositeTensile74851.png	5	0.500	1	5.00	50
4852	CompositeTensile74852.png	5	0.500	1	5.00	50
4853	CompositeTensile74853.png	5	0.500	1	5.00	50
4854	CompositeTensile74854.png	5	0.500	1	5.00	50
4855	CompositeTensile74855.png	5	0.500	1	5.00	50
4856	CompositeTensile74856.png	5	0.500	1	5.00	50
4857	CompositeTensile74857.png	5	0.500	1	5.00	50
4858	CompositeTensile74858.png	5	0.500	1	5.00	50
4859	CompositeTensile74859.png	5	0.500	1	5.00	50
4860	CompositeTensile74860.png	5	0.500	1	5.00	50
4861	CompositeTensile74861.png	5	0.500	1	5.00	50
4862	CompositeTensile74862.png	5	0.500	1	5.00	50
4863	CompositeTensile74863.png	5	0.500	1	5.00	50
4864	CompositeTensile74864.png	5	0.500	1	5.00	50
4865	CompositeTensile74865.png	5	0.500	1	5.00	50
4866	CompositeTensile74866.png	5	0.500	1	5.00	50
4867	CompositeTensile74867.png	5	0.500	1	5.00	50
4868	CompositeTensile74868.png	5	0.500	1	5.00	50
4869	CompositeTensile74869.png	5	0.500	1	5.00	50
4870	CompositeTensile74870.png	5	0.500	1	5.00	50
4871	CompositeTensile74871.png	5	0.500	1	5.00	50
4872	CompositeTensile74872.png	5	0.500	1	5.00	50
4873	CompositeTensile74873.png	5	0.500	1	5.00	50
4874	CompositeTensile74874.png	5	0.500	1	5.00	50
4875	CompositeTensile74875.png	5	0.500	1	5.00	50
4876	CompositeTensile74876.png	5	0.500	1	5.00	50
4877	CompositeTensile74877.png	5	0.500	1	5.00	50
4878	CompositeTensile74878.png	5	0.500	1	5.00	50
4879	CompositeTensile74879.png	5	0.500	1	5.00	50
4880	CompositeTensile74880.png	5	0.500	1	5.00	50
4881	CompositeTensile74881.png	5	0.500	1	5.00	50
4882	CompositeTensile74882.png	5	0.500	1	5.00	50
4883	CompositeTensile74883.png	5	0.500	1	5.00	50
4884	CompositeTensile74884.png	5	0.500	1	5.00	50
4885	CompositeTensile74885.png	5	0.500	1	5.00	50
4886	CompositeTensile74886.png	5	0.500	1	5.00	50
4887	CompositeTensile74887.png	5	0.500	1	5.00	50
4888	CompositeTensile74888.png	5	0.500	1	5.00	50
4889	CompositeTensile74889.png	5	0.500	1	5.00	50
4890	CompositeTensile74890.png	5	0.500	1	5.00	50
4891	CompositeTensile74891.png	5	0.500	1	5.00	50
4892	CompositeTensile74892.png	5	0.500	1	5.00	50
4893	CompositeTensile74893.png	5	0.500	1	5.00	50
4894	CompositeTensile74894.png	5	0.500	1	5.00	50
4895	CompositeTensile74895.png	5	0.500	1	5.00	50
4896	CompositeTensile74896.png	5	0.500	1	5.00	50
4897	CompositeTensile74897.png	5	0.500	1	5.00	50
4898	CompositeTensile74898.png	5	0.500	1	5.00	50
4899	CompositeTensile74899.png	5	0.500	1	5.00	50
4900	CompositeTensile74900.png	5	0.500	1	5.00	50
4901	CompositeTensile74901.png	5	0.500	1	5.00	50
4902	CompositeTensile74902.png	5	0.500	1	5.00	50
4903	CompositeTensile74903.png	5	0.500	1	5.00	50
4904	CompositeTensile74904.png	5	0.500	1	5.00	50
4905	CompositeTensile74905.png	5	0.500	1	5.00	50
4906	CompositeTensile74906.png	5	0.500	1	5.00	50
4907	CompositeTensile74907.png	5	0.500	1	5.00	50
4908	CompositeTensile74908.png	5	0.500	1	5.00	50
4909	CompositeTensile74909.png	5	0.500	1	5.00	50
4910	CompositeTensile74910.png	5	0.500	1	5.00	50
4911	CompositeTensile74911.png	5	0.500	1	5.00	50
4912	CompositeTensile74912.png	5	0.500	1	5.00	50
4913	CompositeTensile74913.png	5	0.500	1	5.00	50
4914	CompositeTensile74914.png	5	0.500	1	5.00	50
4915	CompositeTensile74915.png	5	0.500	1	5.00	50
4916	CompositeTensile74916.png	5	0.500	1	5.00	50
4917	CompositeTensile74917.png	5	0.500	1	5.00	50
4918	CompositeTensile74918.png	5	0.500	1	5.00	50
4919	CompositeTensile74919.png	5	0.500	1	5.00	50
4920	CompositeTensile74920.png	5	0.500	1	5.00	50
4921	CompositeTensile74921.png	5	0.500	1	5.00	50
4922	CompositeTensile74922.png	5	0.500	1	5.00	50
4923	CompositeTensile74923.png	5	0.500	1	5.00	50
4924	CompositeTensile74924.png	5	0.500	1	5.00	50
4925	CompositeTensile74925.png	5	0.500	1	5.00	50
4926	CompositeTensile74926.png	5	0.500	1	5.00	50
4927	CompositeTensile74927.png	5	0.500	1	5.00	50
4928	CompositeTensile74928.png	5	0.500	1	5.00	50
4929	CompositeTensile74929.png	5	0.500	1	5.00	50
4930	CompositeTensile74930.png	5	0.500	1	5.00	50
4931	CompositeTensile74931.png	5	0.500	1	5.00	50
4932	CompositeTensile74932.png	5	0.500	1	5.00	50
4933	CompositeTensile74933.png	5	0.500	1	5.00	50
4934	CompositeTensile74934.png	5	0.500	1	5.00	50
4935	CompositeTensile74935.png	5	0.500	1	5.00	50
4936	CompositeTensile74936.png	5	0.500	1	5.00	50
4937	CompositeTensile74937.png	5	0.500	1	5.00	50
4938	CompositeTensile74938.png	5	0.500	1	5.00	50
4939	CompositeTensile74939.png	5	0.500	1	5.00	50
4940	CompositeTensile74940.png	5	0.500	1	5.00	50
4941	CompositeTensile74941.png	5	0.500	1	5.00	50
4942	CompositeTensile74942.png	5	0.500	1	5.00	50
4943	CompositeTensile74943.png	5	0.500	1	5.00	50
4944	CompositeTensile74944.png	5	0.500	1	5.00	50
4945	CompositeTensile74945.png	5	0.500	1	5.00	50
4946	CompositeTensile74946.png	5	0.500	1	5.00	50
4947	CompositeTensile74947.png	5	0.500	1	5.00	50
4948	CompositeTensile74948.png	5	0.500	1	5.00	50
4949	CompositeTensile74949.png	5	0.500	1	5.00	50
4950	CompositeTensile74950.png	5	0.500	1	5.00	50
4951	CompositeTensile74951.png	5	0.500	1	5.00	50
4952	CompositeTensile74952.png	5	0.500	1	5.00	50
4953	CompositeTensile74953.png	5	0.500	1	5.00	50
4954	CompositeTensile74954.png	5	0.500	1	5.00	50
4955	CompositeTensile74955.png	5	0.500	1	5.00	50
4956	CompositeTensile74956.png	5	0.500	1	5.00	50
4957	CompositeTensile74957.png	5	0.500	1	5.00	50
4958	CompositeTensile74958.png	5	0.500	1	5.00	50
4959	CompositeTensile74959.png	5	0.500	1	5.00	50
4960	CompositeTensile74960.png	5	0.500	1	5.00	50
4961	CompositeTensile74961.png	5	0.500	1	5.00	50
4962	CompositeTensile74962.png	5	0.500	1	5.00	50
4963	CompositeTensile74963.png	5	0.500	1	5.00	50
4964	CompositeTensile74964.png	5	0.500	1	5.00	50
4965	CompositeTensile74965.png	5	0.500	1	5.00	50
4966	CompositeTensile74966.png	5	0.500	1	5.00	50
4967	CompositeTensile74967.png	5	0.500	1	5.00	50
4968	CompositeTensile74968.png	5	0.500	1	5.00	50
4969	CompositeTensile74969.png	5	0.500	1	5.00	50
4970	CompositeTensile74970.png	5	0.500	1	5.00	50
4971	CompositeTensile74971.png	5	0.500	1	5.00	50
4972	CompositeTensile74972.png	5	0.500	1	5.00	50
4973	CompositeTensile74973.png	5	0.500	1	5.00	50
4974	CompositeTensile74974.png	5	0.500	1	5.00	50
4975	CompositeTensile74975.png	5	0.500	1	5.00	50
4976	CompositeTensile74976.png	5	0.500	1	5.00	50
4977	CompositeTensile74977.png	5	0.500	1	5.00	50
4978	CompositeTensile74978.png	5	0.500	1	5.00	50
4979	CompositeTensile74979.png	5	0.500	1	5.00	50
4980	CompositeTensile74980.png	5	0.500	1	5.00	50
4981	CompositeTensile74981.png	5	0.500	1	5.00	50
4982	CompositeTensile74982.png	5	0.500	1	5.00	50
4983	CompositeTensile74983.png	5	0.500	1	5.00	50
4984	CompositeTensile74984.png	5	0.500	1	5.00	50
4985	CompositeTensile74985.png	5	0.500	1	5.00	50
4986	CompositeTensile74986.png	5	0.500	1	5.00	50
4987	CompositeTensile74987.png	5	0.500	1	5.00	50
4988	CompositeTensile74988.png	5	0.500	1	5.00	50
4989	CompositeTensile74989.png	5	0.500	1	5.00	50
4990	CompositeTensile74990.png	5	0.500	1	5.00	50
4991	CompositeTensile74991.png	5	0.500	1	5.00	50
4992	CompositeTensile74992.png	5	0.500	1	5.00	50
4993	CompositeTensile74993.png	5	0.500	1	5.00	50
4994	CompositeTensile74994.png	5	0.500	1	5.00	50
4995	CompositeTensile74995.png	5	0.500	1	5.00	50
4996	CompositeTensile74996.png	5	0.500	1	5.00	50
4997	CompositeTensile74997.png	5	0.500	1	5.00	50
4998	CompositeTensile74998.png	5	0.500	1	5.00	50
4999	CompositeTensile74999.png	5	0.500	1	5.00	50
5000	CompositeTensile75000.png	5	0.500	1	5.00	50
5001	CompositeTensile75001.png	5	0.500	1	5.00	50
5002	CompositeTensile75002.png	5	0.500	1	5.00	50
5003	CompositeTensile75003.png	5	0.500	1	5.00	50
5004	CompositeTensile75004.png	5	0.500	1	5.00	50
5005	CompositeTensile75005.png	5	0.500	1	5.00	50
5006	CompositeTensile75006.png	5	0.500	1	5.00	50
5007	CompositeTensile75007.png	5	0.500	1	5.00	50
5008	CompositeTensile75008.png	5	0.500	1	5.00	50
5009	CompositeTensile75009.png	5	0.500	1	5.00	50
5010	CompositeTensile75010.png	5	0.500	1	5.00	50
5011	CompositeTensile75011.png	5	0.500	1	5.00	50
5012	CompositeTensile75012.png	5	0.500	1	5.00	50
5013	CompositeTensile75013.png	5	0.500	1	5.00	50
5014	CompositeTensile75014.png	5	0.500	1	5.00	50
5015	CompositeTensile75015.png	5	0.500	1	5.00	50
5016	CompositeTensile75016.png	5	0.500	1	5.00	50
5017	CompositeTensile75017.png	5	0.500	1	5.00	50
5018	CompositeTensile75018.png	5	0.500	1	5.00	50
5019	CompositeTensile75019.png	5	0.500	1	5.00	50
5020	CompositeTensile75020.png	5	0.500	1	5.00	50
5021	CompositeTensile75021.png	5	0.500	1	5.00	50
5022	CompositeTensile75022.png	5	0.500	1	5.00	50
5023	CompositeTensile75023.png	5	0.500	1	5.00	50
5024	CompositeTensile75024.png	5	0.500	1	5.00	50
5025	CompositeTensile75025.png	5	0.500	1	5.00	50
5026	CompositeTensile75026.png	5	0.500	1	5.00	50
5027	CompositeTensile75027.png	5	0.500	1	5.00	50
5028	CompositeTensile75028.png	5	0.500	1	5.00	50
5029	CompositeTensile75029.png	5	0.500	1	5.00	50
5030	CompositeTensile75030.png	5	0.500	1	5.00	50
5031	CompositeTensile75031.png	5	0.500	1	5.00	50
